2026-07-26 19:29:19,643 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:27:52,353 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:27:52,354 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:27:52,354 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:27:52,354 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:27:52,355 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:27:52,355 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:27:52,356 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:27:52,356 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:27:52,357 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:27:52,358 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:27:52,358 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:27:52,358 | INFO | ResumeAnalyzer | 5 skills extracted
2026-07-27 16:27:52,359 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:27:52,359 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:27:52,360 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:27:52,360 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:27:52,361 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:27:52,361 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:27:52,362 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,362 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:27:52,363 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,363 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:27:52,363 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,364 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:27:52,365 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:27:52,365 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:27:52,365 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,366 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:27:52,366 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,368 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:27:52,368 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:27:52,369 | INFO | ResumeAnalyzer | Comparing 'GIT' with 'Git'
2026-07-27 16:27:52,369 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,369 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:27:52,370 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,370 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:27:52,370 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:27:52,371 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:27:52,371 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,371 | INFO | ResumeAnalyzer | Matched Skills: 4/4
2026-07-27 16:27:52,372 | INFO | ResumeAnalyzer | Final score: 100
2026-07-27 16:27:52,372 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:27:52,373 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:27:52,373 | INFO | ResumeAnalyzer | Text report saved: reports/amit_report.txt
2026-07-27 16:27:52,381 | INFO | ResumeAnalyzer | PDF report saved: reports/amit_report.pdf
2026-07-27 16:27:52,382 | INFO | ResumeAnalyzer | Successfully processed amit.txt
2026-07-27 16:27:52,383 | INFO | ResumeAnalyzer | Text report saved: reports/summary.txt
2026-07-27 16:27:52,396 | INFO | ResumeAnalyzer | Batch summary report generated
2026-07-27 17:11:51,440 | INFO | ResumeAnalyzer | Visited page: Candidate Database
2026-07-27 17:11:53,685 | INFO | ResumeAnalyzer | Visited page: Batch Analysis
2026-07-27 17:11:58,980 | INFO | ResumeAnalyzer | Visited page: Candidate Database
2026-07-27 17:12:03,352 | INFO | ResumeAnalyzer | Visited page: Candidate Database
